doc_id,metric,tfidf,bbidf,diff,improvement_pct
21,F1@50,0.14285714285714285,0.14285714285714285,0.0,0.0
22,F1@50,0.1111111111111111,0.1111111111111111,0.0,0.0
23,F1@50,0.26666666666666666,0.26666666666666666,0.0,0.0
24,F1@50,0.21428571428571425,0.21428571428571425,0.0,0.0
25,F1@50,0.21428571428571425,0.21428571428571425,0.0,0.0
26,F1@50,0.14814814814814814,0.14814814814814814,0.0,0.0
27,F1@50,0.21052631578947367,0.21052631578947367,0.0,0.0
28,F1@50,0.24561403508771928,0.24561403508771928,0.0,0.0
29,F1@50,0.1090909090909091,0.14545454545454545,0.03636363636363635,33.333333333333314
30,F1@50,0.14814814814814814,0.14814814814814814,0.0,0.0
31,F1@50,0.20689655172413793,0.20689655172413793,0.0,0.0
32,F1@50,0.14814814814814814,0.14814814814814814,0.0,0.0
0,nDCG@50,0.35829316747093903,0.3119608157561685,-0.046332351714770514,-12.931408109681161
1,nDCG@50,0.09803928583135704,0.14606834984270645,0.048029064011349404,48.989610240497804
2,nDCG@50,0.7315682114753617,0.8927537907700456,0.1611855792946839,22.032884530291327
3,nDCG@50,0.5338456138360194,0.5936798407326767,0.059834226896657294,11.208151822529818
4,nDCG@50,0.6807695501381804,0.6442003732153501,-0.03656917692283035,-5.371740982746314
5,nDCG@50,0.897980173710198,0.8475864693649822,-0.05039370434521584,-5.611894986166947
6,nDCG@50,0.8998534556023046,0.8831694523315587,-0.016684003270745817,-1.8540800356852114
7,nDCG@50,0.5418415030220606,0.6129394191381858,0.07109791611612526,13.121533828542953
8,nDCG@50,0.7180138716387408,0.6088683382834353,-0.10914553335530541,-15.201034083951592
9,nDCG@50,0.8054803265931949,0.6829995892528345,-0.12248073734036036,-15.205925371063575
11,nDCG@50,0.7734446236585042,0.6363424513674679,-0.13710217229103627,-17.726178202975063
13,nDCG@50,0.7251539513406621,0.7518780706786133,0.02672411933795127,3.6853028641082095
15,nDCG@50,0.5935630982990832,0.5796747953126138,-0.01388830298646937,-2.339819140756517
16,nDCG@50,0.8168020258417209,0.8197952605303637,0.002993234688642765,0.3664577944157537
17,nDCG@50,0.4391055252085177,0.463169416470764,0.024063891262246284,5.480206893506768
18,nDCG@50,0.6306870103388195,0.6132355269353261,-0.01745148340349334,-2.7670592730486088
19,nDCG@50,0.7400213789045436,0.9001715370445234,0.1601501581399798,21.641288036441686
20,nDCG@50,0.7107229682958326,0.8672751669191436,0.15655219862331105,22.02717593307713
21,nDCG@50,0.2950507139333106,0.37437493498078356,0.07932422104747294,26.88494462189383
22,nDCG@50,0.5375811193822125,0.44927383782962327,-0.08830728155258927,-16.42678255777879
23,nDCG@50,0.740009440832263,0.7471829548475596,0.007173514015296534,0.9693814185976776
24,nDCG@50,0.9056902160796163,0.9031792774280204,-0.0025109386515959065,-0.2772403418980048
25,nDCG@50,0.9930783166417602,1.0,0.0069216833582398385,0.6969926985866054
26,nDCG@50,0.9294674762269081,0.8984279776915455,-0.031039498535362586,-3.339492701924839
27,nDCG@50,0.7542743567989295,0.7800447422286807,0.025770385429751186,3.416579815747457
28,nDCG@50,0.5629369742661267,0.6454215459616939,0.08248457169556722,14.652541130931809
29,nDCG@50,0.4856637624942473,0.5933635386536701,0.10769977615942278,22.175790017007596
30,nDCG@50,0.7807630961934954,0.7548215475304265,-0.02594154866306886,-3.322588988842244
31,nDCG@50,0.7660950057926946,0.7597175888969151,-0.006377416895779531,-0.8324577040129224
32,nDCG@50,0.8547529378296287,0.7486761295186739,-0.10607680831095478,-12.410230326941358
0,AP,0.16016092385633715,0.14237299510061766,-0.017787928755719495,-11.106285058442284
1,AP,0.035220621385388534,0.06604672620045882,0.030826104815070282,87.5228874521182
2,AP,0.6083333333333333,0.7708333333333333,0.16249999999999998,26.71232876712329
3,AP,0.29948036842584297,0.3854029641864248,0.08592259576058181,28.690560323608615
4,AP,0.4399210487553395,0.3859540229885058,-0.05396702576683371,-12.267434331574181
5,AP,0.7851559501573575,0.7377944794130805,-0.04736147074427699,-6.032110020281323
6,AP,0.7156926406926407,0.6956916099773244,-0.020001030715316337,-2.794639706782443
7,AP,0.2827924554469177,0.34318064182194613,0.06038818637502841,21.35424238231268
8,AP,0.4181397306397307,0.3329059829059829,-0.08523374773374781,-20.384034687004
9,AP,0.5686979686979686,0.49120879120879113,-0.0774891774891775,-13.625717297107393
11,AP,0.5346590909090909,0.423051948051948,-0.1116071428571429,-20.874449673599525
13,AP,0.49051995363470763,0.5243791296422875,0.03385917600757987,6.902711246848675
15,AP,0.3311731710227951,0.31055025981134354,-0.020622911211451544,-6.227228838543821
16,AP,0.7431780248237353,0.757619900061831,0.014441875238095703,1.9432591863195878
17,AP,0.1808894830687506,0.20120781828856363,0.020318335219813022,11.232458004255912
18,AP,0.45777777777777773,0.45539682539682536,-0.0023809523809523725,-0.5201109570041591
19,AP,0.5847582972582972,0.7861111111111111,0.2013528138528139,34.433511212560546
20,AP,0.5500647500647502,0.6575774754346183,0.10751272536986811,19.545467212216813
21,AP,0.10334487800589498,0.15582359305689708,0.0524787150510021,50.78017997951348
22,AP,0.35064655172413794,0.28297619047619044,-0.06767036124794751,-19.29873854889222
23,AP,0.5135848293863,0.5230093393289519,0.00942450994265187,1.8350444568063933
24,AP,0.7379084967320261,0.731203007518797,-0.00670548921322911,-0.9087155443968591
25,AP,0.9761904761904762,1.0,0.023809523809523836,2.4390243902439055
26,AP,0.8166666666666667,0.7463235294117647,-0.07034313725490193,-8.613445378151258
27,AP,0.5229846269216347,0.5525004596433168,0.029515832721682123,5.643728553823217
28,AP,0.31759431045145325,0.40915028725587727,0.09155597680442401,28.8279650458093
29,AP,0.3185100845803513,0.40635241951031426,0.08784233492996296,27.579137736156284
30,AP,0.5303030303030303,0.49166666666666664,-0.038636363636363635,-7.285714285714286
31,AP,0.581670124134239,0.5784680823248168,-0.0032020418094221847,-0.5504910217261237
32,AP,0.6845238095238095,0.6458333333333333,-0.038690476190476275,-5.652173913043491
0,MRR,1.0,1.0,0.0,0.0
1,MRR,0.1,0.25,0.15,149.99999999999997
2,MRR,0.5,1.0,0.5,100.0
3,MRR,1.0,1.0,0.0,0.0
4,MRR,1.0,1.0,0.0,0.0
5,MRR,1.0,1.0,0.0,0.0
6,MRR,1.0,1.0,0.0,0.0
7,MRR,0.25,0.5,0.25,100.0
8,MRR,1.0,0.5,-0.5,-50.0
9,MRR,1.0,0.5,-0.5,-50.0
11,MRR,1.0,0.5,-0.5,-50.0
13,MRR,1.0,1.0,0.0,0.0
15,MRR,0.3333333333333333,0.3333333333333333,0.0,0.0
16,MRR,1.0,1.0,0.0,0.0
17,MRR,0.25,0.3333333333333333,0.08333333333333331,33.33333333333333
18,MRR,0.3333333333333333,0.25,-0.08333333333333331,-24.999999999999993
19,MRR,0.5,1.0,0.5,100.0
20,MRR,0.5,1.0,0.5,100.0
21,MRR,0.2,0.5,0.3,149.99999999999997
22,MRR,0.5,0.25,-0.25,-50.0
23,MRR,1.0,1.0,0.0,0.0
24,MRR,1.0,1.0,0.0,0.0
25,MRR,1.0,1.0,0.0,0.0
26,MRR,1.0,1.0,0.0,0.0
27,MRR,1.0,1.0,0.0,0.0
28,MRR,0.25,0.5,0.25,100.0
29,MRR,0.5,0.5,0.0,0.0
30,MRR,1.0,1.0,0.0,0.0
31,MRR,1.0,1.0,0.0,0.0
32,MRR,1.0,0.5,-0.5,-50.0
